funcName,args,coverage,error
Api.getSourceCode,"[""\""k1Zt\"""", ""\""T0BQ3zJTfHy97\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getSourceCode"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getSourceCode,"[""\""Abt2NoyGc\"""", ""\""9NfB2y\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getSourceCode"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.pauseDag,"[""\""vkHWpSfVYyUjewTxrJ\"""", ""false""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""pauseDag"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.triggerDag,"[""\""lj9A95noHmg\"""", ""\""NAGSyFDnXNOdo6bOrswU\"""", ""\""wE9xy4UJi\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""isApiParamsSet"", ""triggerDag"", ""logToOutput"", ""showWarningMessage""]}",
Api.getDagInfo,"[""\""3ejdHiMkzMi4egtLcw\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getDagInfo"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getDagTasks,"[""\""x7DRzT\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getDagTasks"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.pauseDag,"[""\""En7IiOO3\"""", ""false""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""pauseDag"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getDagTasks,"[""\""goazGBSPw2xlh\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getDagTasks"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.triggerDag,"[""\""tS3tYmig3UNd\"""", ""\""o1SEBh\"""", ""\""0jJsDxVtto\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""isApiParamsSet"", ""triggerDag"", ""logToOutput"", ""showWarningMessage""]}",
Api.pauseDag,"[""\""zw2oxTEH\"""", ""true""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""pauseDag"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.cancelDagRun,"[""\""JzCfjPCTD99e\"""", ""\""wu2iVJHJZlM\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""cancelDagRun"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getTaskInstanceLog,"[""\""YZUPdtm\"""", ""\""6WUV0RmS3Dy\"""", ""\""FwqPYqdb7P71ULTe\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getTaskInstanceLog"", ""encode"", ""logToOutput"", ""showInfoMessage"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.triggerDag,"[""\""ajC\"""", ""\""AmCcOBtQIkw3e5IOus\"""", ""\""SY5xet3j1jVA\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""isApiParamsSet"", ""triggerDag"", ""logToOutput"", ""showWarningMessage""]}",
Api.getTaskInstances,"[""\""0zy\"""", ""\""Qj098CgF2\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getTaskInstances"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.triggerDag,"[""\""UfBWkD3\"""", ""\""STW384bVRnHWQ\"""", ""\""6qSdxhaSL\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""isApiParamsSet"", ""triggerDag"", ""logToOutput"", ""showWarningMessage""]}",
Api.getDagInfo,"[""\""Irany3u2SJhaZmgzICW\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getDagInfo"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getDagRun,"[""\""VIvSnN25j80Nhn\"""", ""\""J3O\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getDagRun"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.cancelDagRun,"[""\""s4woJf1w\"""", ""\""XpfrJxUuuvFwt\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""cancelDagRun"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getSourceCode,"[""\""afHWmSz\"""", ""\""3RiifS0TAiKMLIea3im\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getSourceCode"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getTaskInstances,"[""\""tA1dX\"""", ""\""h3GtTT\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getTaskInstances"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getDagTasks,"[""\""QSt\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getDagTasks"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getTaskInstances,"[""\""ev6PD1Ju9vmDCo1TDIJ\"""", ""\""gBdw\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getTaskInstances"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getTaskInstanceLog,"[""\""MWDH0r\"""", ""\""fNpNeW\"""", ""\""HiZDW3qH\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getTaskInstanceLog"", ""encode"", ""logToOutput"", ""showInfoMessage"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getTaskInstanceLog,"[""\""yhW82B2lDDxeivDNg\"""", ""\""KLoOI8uPHfuLicVa\"""", ""\""TGXEykONaL\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getTaskInstanceLog"", ""encode"", ""logToOutput"", ""showInfoMessage"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getTaskInstanceLog,"[""\""lN0VWTz10\"""", ""\""jlsN1hUiyRu22qtY\"""", ""\""cmnHFH8L9fUkk7h4yz\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getTaskInstanceLog"", ""encode"", ""logToOutput"", ""showInfoMessage"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getDagRunHistory,"[""\""yUthOgMNQixG1R\"""", ""571""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getDagRunHistory"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getLastDagRunLog,"[""\""FwuGIO03RjBF\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getLastDagRunLog"", ""encode"", ""logToOutput"", ""showInfoMessage"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getSourceCode,"[""\""vkC\"""", ""\""wWuV0T07v\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getSourceCode"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getDagRunHistory,"[""\""CY1wXyRUQeKG9w6Uc\"""", ""719""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getDagRunHistory"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getTaskInstances,"[""\""SgnLYy\"""", ""\""vEEWX3rHckmhRMsDdMK\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getTaskInstances"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getDagInfo,"[""\""i2dNPuDnIe6zFNfl\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getDagInfo"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getTaskInstances,"[""\""L6P\"""", ""\""Gfp5TEpPcUFRmog\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getTaskInstances"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getSourceCode,"[""\""VTtLGOKXOE\"""", ""\""i3RUb49WHs4EqHCOT8q\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getSourceCode"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getDagRunHistory,"[""\""IVASUdiQIYxeo728\"""", ""567""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getDagRunHistory"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.cancelDagRun,"[""\""zpjx8Gq\"""", ""\""BOAyzqbbeFYVdsJO2G\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""cancelDagRun"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getLastDagRunLog,"[""\""mJ64OTdGu\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getLastDagRunLog"", ""encode"", ""logToOutput"", ""showInfoMessage"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getSourceCode,"[""\""ujWN9VYkHbqZR\"""", ""\""AbGVsTUOOREBqTFvi\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getSourceCode"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getDagRun,"[""\""mmn16qDELyDwVqZgcf\"""", ""\""6dNpS9RqvqZF\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getDagRun"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getDagRun,"[""\""P1NNPq3W0RzBkADJ0ZsN\"""", ""\""51rVPSl014ReWGJwa\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getDagRun"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getLastDagRunLog,"[""\""7XzE\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getLastDagRunLog"", ""encode"", ""logToOutput"", ""showInfoMessage"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.triggerDag,"[""\""ghdnFqbn\"""", ""\""2ye8A9vxWAb\"""", ""\""0XdIfnGS4nWQ\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""isApiParamsSet"", ""triggerDag"", ""logToOutput"", ""showWarningMessage""]}",
Api.getDagTasks,"[""\""XLgAY1De\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getDagTasks"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getLastDagRunLog,"[""\""k3H6i\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getLastDagRunLog"", ""encode"", ""logToOutput"", ""showInfoMessage"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getLastDagRunLog,"[""\""LIwCUv7\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getLastDagRunLog"", ""encode"", ""logToOutput"", ""showInfoMessage"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getTaskInstanceLog,"[""\""gp86tEuT1SjNw\"""", ""\""r1kmyrg30va8\"""", ""\""WDZj4yTpM5bnv\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getTaskInstanceLog"", ""encode"", ""logToOutput"", ""showInfoMessage"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getDagInfo,"[""\""tDKIvVih78KR\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getDagInfo"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getLastDagRunLog,"[""\""8rP88rMgsGnq\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getLastDagRunLog"", ""encode"", ""logToOutput"", ""showInfoMessage"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.triggerDag,"[""\""2l22GU2hC5wQRDbf9i\"""", ""\""lOiRdSZt1z0qZ4vBjhI\"""", ""\""3V7GfWC0ULCLi6\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""isApiParamsSet"", ""triggerDag"", ""logToOutput"", ""showWarningMessage""]}",
Api.triggerDag,"[""\""SJvWip\"""", ""\""Yhr5U1pp3Duuv\"""", ""\""tAo0hdZR\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""isApiParamsSet"", ""triggerDag"", ""logToOutput"", ""showWarningMessage""]}",
Api.getDagInfo,"[""\""DhNIX7\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getDagInfo"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getDagTasks,"[""\""zpRFmu144O\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getDagTasks"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.triggerDag,"[""\""A7vqzg5R\"""", ""\""iZ13yC59qEUEAcx\"""", ""\""6LpH\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""isApiParamsSet"", ""triggerDag"", ""logToOutput"", ""showWarningMessage""]}",
Api.getLastDagRunLog,"[""\""r17JnSWzawvofi\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getLastDagRunLog"", ""encode"", ""logToOutput"", ""showInfoMessage"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getDagTasks,"[""\""eqRVlMpSE\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getDagTasks"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getDagTasks,"[""\""CGbwRRsOkZiWVIFqV\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getDagTasks"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getDagInfo,"[""\""sRuCxvfnny6LcyhdEu5\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getDagInfo"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.triggerDag,"[""\""FdBxYdI\"""", ""\""ySWVpvFaZqMgl\"""", ""\""2iduY2gpe\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""isApiParamsSet"", ""triggerDag"", ""logToOutput"", ""showWarningMessage""]}",
Api.getSourceCode,"[""\""x4YsSiMHVPGpTOM9Xr4\"""", ""\""rMUs\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getSourceCode"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getDagInfo,"[""\""UNYli2Bo4eoQKihY80\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getDagInfo"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getDagInfo,"[""\""257pHA1cjK\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getDagInfo"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.pauseDag,"[""\""d2oXPaCuiaC\"""", ""true""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""pauseDag"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getLastDagRunLog,"[""\""zatovoQnyvwfha\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getLastDagRunLog"", ""encode"", ""logToOutput"", ""showInfoMessage"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getDagRun,"[""\""3Y3P7WsuGSN\"""", ""\""AwIUMkp4PShJ40fWsLw\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getDagRun"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getTaskInstances,"[""\""73TwGc8UPlCR2LXiU53e\"""", ""\""Uy9\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getTaskInstances"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.triggerDag,"[""\""Cf6\"""", ""\""VOKGAfg2HdIGt2dZaAL\"""", ""\""Lk66ZfTkSYe66IPhcK\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""isApiParamsSet"", ""triggerDag"", ""logToOutput"", ""showWarningMessage""]}",
Api.getTaskInstanceLog,"[""\""b9wJHm3hm\"""", ""\""XutPqN3NB0g\"""", ""\""5RAEYSALujMyLv\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getTaskInstanceLog"", ""encode"", ""logToOutput"", ""showInfoMessage"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getDagRun,"[""\""nQ6Fl8pDyT5\"""", ""\""jOSk0AIBb\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getDagRun"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getTaskInstanceLog,"[""\""bez1qEQuwLQPlyEcSubI\"""", ""\""zHU\"""", ""\""mYs7S5eiwki\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getTaskInstanceLog"", ""encode"", ""logToOutput"", ""showInfoMessage"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.triggerDag,"[""\""lYVAfG4Q\"""", ""\""YRgezzs\"""", ""\""8og7KkhaHyOSusmoRHX\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""isApiParamsSet"", ""triggerDag"", ""logToOutput"", ""showWarningMessage""]}",
Api.getDagInfo,"[""\""Ao6Z0QjcE\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getDagInfo"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getTaskInstances,"[""\""1eNA1WA\"""", ""\""eqzud19RVTzQm\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getTaskInstances"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getDagTasks,"[""\""O8mMTCzi\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getDagTasks"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.cancelDagRun,"[""\""giViEIybPraotzPa956S\"""", ""\""EmNyC30CN\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""cancelDagRun"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
Api.getDagTasks,"[""\""1OLVrBk\""""]","{""file:///Final%20Project/Logging/Backups/Airflow%20by%20NecatiARSLAN/ext-fuzz-qomxhdms/airflow-vscode-extension-main/dist/extension.js"": [""getDagTasks"", ""encode"", ""logToOutput"", ""showErrorMessage"", ""default"", ""fetch"", ""isRequest"", ""Request""]}",
